record_id,pod_id,workload_id,gpu_spec,priority_class,job_type,model_type,scenario_family,stream_task_type,gpu_request_norm,latency_deadline_ms,bandwidth_request_norm,semantic_requirements,qualitative_warnings,natural_language_request
ALI_00550,573a3daa2f693bbacd6db11798d306e1,missing_workload_00550,A10,HP,online_inference,cv,conflict_resolution,computer_vision_stream,0.11,70,0.2475,conflict_awareness;high_bandwidth;low_latency;priority_awareness;resource_reservation,high scheduling delay or readiness failure indicates resource contention;negative ready delay indicates missing or abnormal readiness information,"Deploy a high-priority online inference workload of type cv as an edge stream task. The workload requests 0.11 GPU units and has observed duration 5.58 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, high_bandwidth, low_latency, priority_awareness, resource_reservation."
ALI_00551,9d8ec3726c8edd0d97cf1f230134bd97,f26e09e6c134a5be339b9a309577263a,H20,HP,training,rec,conflict_resolution,recommendation_stream,0.5,70,0.225,conflict_awareness;low_latency;priority_awareness;resource_reservation;user_profile_awareness,high scheduling delay or readiness failure indicates resource contention,"Deploy a high-priority training workload of type rec as an edge stream task. The workload requests 0.50 GPU units and has observed duration 16.31 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, low_latency, priority_awareness, resource_reservation, user_profile_awareness."
ALI_00552,4578a7174106be868d6ddd169e378396,missing_workload_00552,H20,LP,offline_inference,genai,conflict_resolution,generative_ai_stream_inference,1.0,80,0.35,conflict_awareness;genai_acceleration;resource_reservation,high scheduling delay or readiness failure indicates resource contention;negative ready delay indicates missing or abnormal readiness information,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 2.00 GPU units and has observed duration 0.37 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, genai_acceleration, resource_reservation."
ALI_00553,79fe1b424e9b9ac6c00e472ca7883a66,missing_workload_00553,XPU-A,LP,offline_inference,genai,conflict_resolution,generative_ai_stream_inference,1.0,80,0.35,conflict_awareness;genai_acceleration;resource_reservation,high scheduling delay or readiness failure indicates resource contention,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 0.16 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, genai_acceleration, resource_reservation."
ALI_00554,5b998151b57c5a09ef2e7ff086f60014,missing_workload_00554,XPU-E,LP,offline_inference,genai,conflict_resolution,generative_ai_stream_inference,1.0,80,0.35,conflict_awareness;genai_acceleration;resource_reservation,high scheduling delay or readiness failure indicates resource contention;negative ready delay indicates missing or abnormal readiness information,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 1.47 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, genai_acceleration, resource_reservation."
ALI_00555,68a767f17a720ccd7d0c0dd17f4b673a,missing_workload_00555,XPU-E,LP,offline_inference,genai,data_drift,generative_ai_stream_inference,1.0,160,0.35,drift_awareness;genai_acceleration,lower-urgency stream analytics may hide delayed workload bursts,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 0.91 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: drift_awareness, genai_acceleration."
ALI_00556,8fab015d1c44acafdb5cad124ae0e078,missing_workload_00556,H20,LP,offline_inference,unknown,conflict_resolution,background_stream_analytics,1.0,80,0.35,conflict_awareness;resource_reservation,high scheduling delay or readiness failure indicates resource contention;negative ready delay indicates missing or abnormal readiness information,"Deploy a lower-priority offline inference workload of type unknown as an edge stream task. The workload requests 1.00 GPU units and has observed duration 0.13 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, resource_reservation."
ALI_00557,21c6e89142b2420e57f4c55e6521ac8a,missing_workload_00557,XPU-B,LP,offline_inference,genai,conflict_resolution,generative_ai_stream_inference,1.0,80,0.35,conflict_awareness;genai_acceleration;resource_reservation,high scheduling delay or readiness failure indicates resource contention,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 0.02 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, genai_acceleration, resource_reservation."
ALI_00558,96ddc73f0827f83e7a5e5d5413248de9,missing_workload_00558,XPU-E,LP,online_inference,embedding,conflict_resolution,embedding_stream_service,1.0,80,0.35,conflict_awareness;resource_reservation,high scheduling delay or readiness failure indicates resource contention,"Deploy a lower-priority online inference workload of type embedding as an edge stream task. The workload requests 1.00 GPU units and has observed duration 0.09 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, resource_reservation."
ALI_00559,6cf8c3cfe829d76ac390bcd7134b7bf4,missing_workload_00559,XPU-A,HP,online_inference,rec,unseen_task,recommendation_stream,1.0,50,0.35,low_latency;priority_awareness;user_profile_awareness,negative ready delay indicates missing or abnormal readiness information,"Deploy a high-priority online inference workload of type rec as an edge stream task. The workload requests 1.00 GPU units and has observed duration 2.38 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: low_latency, priority_awareness, user_profile_awareness."
ALI_00560,b102315728f918a4a5cd813adad278b3,missing_workload_00560,XPU-E,LP,offline_inference,genai,data_drift,generative_ai_stream_inference,1.0,160,0.35,drift_awareness;genai_acceleration,lower-urgency stream analytics may hide delayed workload bursts,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 0.24 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: drift_awareness, genai_acceleration."
ALI_00561,4d40b8b558352a5d00ae9fc4c235620e,4f100408b8785dbd3fe3b20a19246255,H20,HP,training,rec,conflict_resolution,recommendation_stream,0.5,70,0.225,conflict_awareness;low_latency;priority_awareness;resource_reservation;user_profile_awareness,high scheduling delay or readiness failure indicates resource contention,"Deploy a high-priority training workload of type rec as an edge stream task. The workload requests 0.50 GPU units and has observed duration 9.03 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, low_latency, priority_awareness, resource_reservation, user_profile_awareness."
ALI_00562,61c4ff2b07c2a242d52ec2d646cc0b23,missing_workload_00562,XPU-E,LP,offline_inference,genai,data_drift,generative_ai_stream_inference,1.0,160,0.35,drift_awareness;genai_acceleration,lower-urgency stream analytics may hide delayed workload bursts,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 1.48 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: drift_awareness, genai_acceleration."
ALI_00563,77c7980c4144505ebdd9ade142f10410,missing_workload_00563,H20,LP,offline_inference,genai,conflict_resolution,generative_ai_stream_inference,1.0,80,0.35,conflict_awareness;genai_acceleration;resource_reservation,high scheduling delay or readiness failure indicates resource contention,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 0.13 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, genai_acceleration, resource_reservation."
ALI_00564,162e8d2140ad05540558509759b53509,missing_workload_00564,A10,HP,online_inference,cv,conflict_resolution,computer_vision_stream,0.11,70,0.2475,conflict_awareness;high_bandwidth;low_latency;priority_awareness;resource_reservation,high scheduling delay or readiness failure indicates resource contention;negative ready delay indicates missing or abnormal readiness information,"Deploy a high-priority online inference workload of type cv as an edge stream task. The workload requests 0.11 GPU units and has observed duration 0.62 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, high_bandwidth, low_latency, priority_awareness, resource_reservation."
ALI_00565,1cb9fce89ed1f05729111d581382c735,missing_workload_00565,H20,LP,offline_inference,genai,conflict_resolution,generative_ai_stream_inference,1.0,80,0.35,conflict_awareness;genai_acceleration;resource_reservation,high scheduling delay or readiness failure indicates resource contention;negative ready delay indicates missing or abnormal readiness information,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 0.38 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, genai_acceleration, resource_reservation."
ALI_00566,b0bc56b0db2e6f12d97460a86179429b,missing_workload_00566,XPU-A,LP,offline_inference,genai,data_drift,generative_ai_stream_inference,1.0,160,0.35,drift_awareness;genai_acceleration,lower-urgency stream analytics may hide delayed workload bursts,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 0.08 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: drift_awareness, genai_acceleration."
